буква       raw    |   enc
  а:       0.0327  |  0.0041
  б:       0.0245  |  0.0204
  в:       0.0245  |  0.0082
  г:       0.0082  |  0.0163
  д:       0.0204  |  0.0163
  е:       0.0776  |  0.0245
  ж:       0.0082  |  0.0327
  з:       0.0082  |  0.0082
  и:       0.0612  |  0.0245
  й:       0.0082  |  0.0204
  к:       0.0327  |  0.0082
  л:       0.0449  |  0.0041
  м:       0.0449  |  0.0327
  н:       0.0449  |  0.0204
  о:       0.1061  |  0.0163
  п:       0.0367  |  0.0531
  р:       0.0449  |  0.0245
  с:       0.0531  |  0.0122
  т:       0.0408  |  0.0490
  у:       0.0286  |  0.0327
  ф:       0.0000  |  0.0204
  х:       0.0000  |  0.0082
  ц:       0.0041  |  0.0612
  ч:       0.0041  |  0.0245
  ш:       0.0082  |  0.0490
  щ:       0.0041  |  0.0735
  ъ:       0.0041  |  0.0408
  ы:       0.0163  |  0.0367
  ь:       0.0367  |  0.0531
  э:       0.0000  |  0.0163
  ю:       0.0082  |  0.0163
  я:       0.0122  |  0.0082
  ё:       0.0000  |  0.0122
