буква       raw    |   enc
  а:       0.0528  |  0.0122
  б:       0.0122  |  0.0163
  в:       0.0244  |  0.0163
  г:       0.0163  |  0.0203
  д:       0.0407  |  0.0081
  е:       0.1016  |  0.0203
  ж:       0.0081  |  0.0203
  з:       0.0081  |  0.0041
  и:       0.0285  |  0.0244
  й:       0.0041  |  0.0285
  к:       0.0203  |  0.0203
  л:       0.0366  |  0.0081
  м:       0.0325  |  0.0366
  н:       0.0285  |  0.0366
  о:       0.1382  |  0.0244
  п:       0.0244  |  0.0447
  р:       0.0244  |  0.0325
  с:       0.0569  |  0.0285
  т:       0.0650  |  0.0081
  у:       0.0163  |  0.0325
  ф:       0.0000  |  0.0244
  х:       0.0081  |  0.0203
  ц:       0.0000  |  0.0366
  ч:       0.0244  |  0.0366
  ш:       0.0000  |  0.0244
  щ:       0.0163  |  0.0366
  ъ:       0.0000  |  0.0488
  ы:       0.0122  |  0.0244
  ь:       0.0163  |  0.0610
  э:       0.0000  |  0.0325
  ю:       0.0122  |  0.0244
  я:       0.0163  |  0.0081
  ё:       0.0000  |  0.0244
