буква       raw    |   enc
  а:       0.0637  |  0.0398
  б:       0.0040  |  0.0000
  в:       0.0478  |  0.0120
  г:       0.0279  |  0.0120
  д:       0.0518  |  0.0040
  е:       0.0876  |  0.0080
  ж:       0.0000  |  0.0319
  з:       0.0159  |  0.0159
  и:       0.0637  |  0.0279
  й:       0.0000  |  0.0319
  к:       0.0080  |  0.0279
  л:       0.0518  |  0.0438
  м:       0.0159  |  0.0159
  н:       0.0637  |  0.0438
  о:       0.0717  |  0.0319
  п:       0.0159  |  0.0239
  р:       0.0398  |  0.0199
  с:       0.0518  |  0.0159
  т:       0.0319  |  0.0319
  у:       0.0120  |  0.0239
  ф:       0.0000  |  0.0239
  х:       0.0040  |  0.0239
  ц:       0.0080  |  0.0319
  ч:       0.0120  |  0.0279
  ш:       0.0040  |  0.0319
  щ:       0.0040  |  0.0717
  ъ:       0.0000  |  0.0319
  ы:       0.0159  |  0.0199
  ь:       0.0239  |  0.0279
  э:       0.0000  |  0.0279
  ю:       0.0000  |  0.0080
  я:       0.0199  |  0.0159
  ё:       0.0000  |  0.0120
