буква       raw    |   enc
  а:       0.0913  |  0.0198
  б:       0.0040  |  0.0040
  в:       0.0238  |  0.0040
  г:       0.0119  |  0.0079
  д:       0.0159  |  0.0119
  е:       0.0397  |  0.0159
  ж:       0.0000  |  0.0079
  з:       0.0159  |  0.0119
  и:       0.0437  |  0.0238
  й:       0.0040  |  0.0437
  к:       0.0317  |  0.0238
  л:       0.0278  |  0.0278
  м:       0.0317  |  0.0119
  н:       0.0437  |  0.0238
  о:       0.0675  |  0.0119
  п:       0.0238  |  0.0238
  р:       0.0238  |  0.0198
  с:       0.0635  |  0.0238
  т:       0.0714  |  0.0119
  у:       0.0000  |  0.0238
  ф:       0.0000  |  0.0198
  х:       0.0040  |  0.0317
  ц:       0.0000  |  0.0476
  ч:       0.0198  |  0.0595
  ш:       0.0079  |  0.0159
  щ:       0.0000  |  0.0278
  ъ:       0.0000  |  0.0357
  ы:       0.0119  |  0.0317
  ь:       0.0079  |  0.0397
  э:       0.0000  |  0.0238
  ю:       0.0040  |  0.0119
  я:       0.0397  |  0.0079
  ё:       0.0000  |  0.0238
