буква       raw    |   enc
  а:       0.0815  |  0.0043
  б:       0.0172  |  0.0086
  в:       0.0601  |  0.0086
  г:       0.0172  |  0.0215
  д:       0.0086  |  0.0043
  е:       0.0687  |  0.0300
  ж:       0.0043  |  0.0129
  з:       0.0258  |  0.0172
  и:       0.0515  |  0.0086
  й:       0.0172  |  0.0386
  к:       0.0129  |  0.0300
  л:       0.0386  |  0.0258
  м:       0.0343  |  0.0472
  н:       0.0901  |  0.0558
  о:       0.0730  |  0.0215
  п:       0.0129  |  0.0172
  р:       0.0258  |  0.0258
  с:       0.0300  |  0.0129
  т:       0.0386  |  0.0300
  у:       0.0086  |  0.0300
  ф:       0.0043  |  0.0086
  х:       0.0043  |  0.0172
  ц:       0.0000  |  0.0644
  ч:       0.0172  |  0.0429
  ш:       0.0086  |  0.0472
  щ:       0.0043  |  0.0515
  ъ:       0.0000  |  0.0043
  ы:       0.0000  |  0.0386
  ь:       0.0086  |  0.0215
  э:       0.0000  |  0.0172
  ю:       0.0129  |  0.0172
  я:       0.0258  |  0.0172
  ё:       0.0000  |  0.0043
