буква       raw    |   enc
  а:       0.0556  |  0.0079
  б:       0.0159  |  0.0040
  в:       0.0238  |  0.0159
  г:       0.0159  |  0.0159
  д:       0.0278  |  0.0079
  е:       0.0754  |  0.0159
  ж:       0.0079  |  0.0278
  з:       0.0079  |  0.0159
  и:       0.0476  |  0.0238
  й:       0.0159  |  0.0238
  к:       0.0278  |  0.0238
  л:       0.0476  |  0.0238
  м:       0.0278  |  0.0238
  н:       0.0556  |  0.0317
  о:       0.1032  |  0.0198
  п:       0.0159  |  0.0357
  р:       0.0317  |  0.0397
  с:       0.0357  |  0.0079
  т:       0.0476  |  0.0516
  у:       0.0198  |  0.0278
  ф:       0.0000  |  0.0238
  х:       0.0040  |  0.0317
  ц:       0.0079  |  0.0516
  ч:       0.0079  |  0.0516
  ш:       0.0079  |  0.0595
  щ:       0.0040  |  0.0317
  ъ:       0.0040  |  0.0238
  ы:       0.0317  |  0.0278
  ь:       0.0119  |  0.0119
  э:       0.0079  |  0.0238
  ю:       0.0000  |  0.0198
  я:       0.0198  |  0.0119
  ё:       0.0000  |  0.0000
