буква       raw    |   enc
  а:       0.0565  |  0.0081
  б:       0.0040  |  0.0121
  в:       0.0202  |  0.0040
  г:       0.0081  |  0.0121
  д:       0.0323  |  0.0202
  е:       0.0726  |  0.0081
  ж:       0.0121  |  0.0121
  з:       0.0121  |  0.0121
  и:       0.0524  |  0.0202
  й:       0.0040  |  0.0403
  к:       0.0242  |  0.0323
  л:       0.0645  |  0.0242
  м:       0.0444  |  0.0161
  н:       0.0444  |  0.0323
  о:       0.0565  |  0.0242
  п:       0.0242  |  0.0323
  р:       0.0484  |  0.0323
  с:       0.0242  |  0.0242
  т:       0.0403  |  0.0242
  у:       0.0323  |  0.0363
  ф:       0.0081  |  0.0121
  х:       0.0040  |  0.0363
  ц:       0.0040  |  0.0242
  ч:       0.0040  |  0.0444
  ш:       0.0040  |  0.0363
  щ:       0.0000  |  0.0363
  ъ:       0.0000  |  0.0202
  ы:       0.0161  |  0.0121
  ь:       0.0081  |  0.0282
  э:       0.0040  |  0.0161
  ю:       0.0000  |  0.0242
  я:       0.0242  |  0.0363
  ё:       0.0000  |  0.0000
