буква       raw    |   enc
  а:       0.0579  |  0.0165
  б:       0.0041  |  0.0083
  в:       0.0413  |  0.0124
  г:       0.0165  |  0.0165
  д:       0.0083  |  0.0041
  е:       0.1074  |  0.0289
  ж:       0.0083  |  0.0165
  з:       0.0083  |  0.0124
  и:       0.0496  |  0.0289
  й:       0.0000  |  0.0207
  к:       0.0124  |  0.0413
  л:       0.0496  |  0.0207
  м:       0.0289  |  0.0124
  н:       0.0579  |  0.0207
  о:       0.0826  |  0.0372
  п:       0.0331  |  0.0289
  р:       0.0331  |  0.0372
  с:       0.0537  |  0.0083
  т:       0.0661  |  0.0289
  у:       0.0124  |  0.0248
  ф:       0.0000  |  0.0248
  х:       0.0207  |  0.0413
  ц:       0.0000  |  0.0661
  ч:       0.0124  |  0.0413
  ш:       0.0041  |  0.0289
  щ:       0.0124  |  0.0289
  ъ:       0.0000  |  0.0331
  ы:       0.0289  |  0.0372
  ь:       0.0165  |  0.0455
  э:       0.0041  |  0.0413
  ю:       0.0000  |  0.0248
  я:       0.0207  |  0.0124
  ё:       0.0000  |  0.0000
