буква       raw    |   enc
  а:       0.0688  |  0.0202
  б:       0.0162  |  0.0162
  в:       0.0445  |  0.0121
  г:       0.0040  |  0.0121
  д:       0.0283  |  0.0162
  е:       0.0729  |  0.0121
  ж:       0.0000  |  0.0162
  з:       0.0162  |  0.0081
  и:       0.0526  |  0.0243
  й:       0.0202  |  0.0486
  к:       0.0283  |  0.0162
  л:       0.0445  |  0.0202
  м:       0.0162  |  0.0405
  н:       0.0445  |  0.0405
  о:       0.0931  |  0.0324
  п:       0.0324  |  0.0243
  р:       0.0283  |  0.0243
  с:       0.0324  |  0.0040
  т:       0.0405  |  0.0486
  у:       0.0283  |  0.0324
  ф:       0.0000  |  0.0364
  х:       0.0040  |  0.0121
  ц:       0.0040  |  0.0364
  ч:       0.0121  |  0.0243
  ш:       0.0040  |  0.0040
  щ:       0.0121  |  0.0364
  ъ:       0.0000  |  0.0364
  ы:       0.0162  |  0.0243
  ь:       0.0081  |  0.0364
  э:       0.0040  |  0.0324
  ю:       0.0040  |  0.0283
  я:       0.0283  |  0.0040
  ё:       0.0000  |  0.0283
