буква       raw    |   enc
  а:       0.0535  |  0.0165
  б:       0.0082  |  0.0165
  в:       0.0535  |  0.0082
  г:       0.0041  |  0.0165
  д:       0.0206  |  0.0206
  е:       0.0823  |  0.0247
  ж:       0.0082  |  0.0082
  з:       0.0123  |  0.0329
  и:       0.0576  |  0.0165
  й:       0.0082  |  0.0082
  к:       0.0247  |  0.0288
  л:       0.0329  |  0.0123
  м:       0.0288  |  0.0453
  н:       0.0741  |  0.0576
  о:       0.0864  |  0.0123
  п:       0.0288  |  0.0453
  р:       0.0370  |  0.0329
  с:       0.0617  |  0.0123
  т:       0.0494  |  0.0247
  у:       0.0206  |  0.0123
  ф:       0.0000  |  0.0329
  х:       0.0123  |  0.0247
  ц:       0.0000  |  0.0288
  ч:       0.0165  |  0.0535
  ш:       0.0082  |  0.0329
  щ:       0.0000  |  0.0329
  ъ:       0.0000  |  0.0206
  ы:       0.0082  |  0.0535
  ь:       0.0082  |  0.0247
  э:       0.0041  |  0.0165
  ю:       0.0123  |  0.0412
  я:       0.0041  |  0.0123
  ё:       0.0000  |  0.0000
