буква       raw    |   enc
  а:       0.0593  |  0.0237
  б:       0.0079  |  0.0158
  в:       0.0435  |  0.0079
  г:       0.0158  |  0.0158
  д:       0.0277  |  0.0158
  е:       0.0553  |  0.0356
  ж:       0.0000  |  0.0079
  з:       0.0000  |  0.0158
  и:       0.0435  |  0.0198
  й:       0.0079  |  0.0277
  к:       0.0316  |  0.0198
  л:       0.0632  |  0.0198
  м:       0.0198  |  0.0356
  н:       0.0316  |  0.0119
  о:       0.1186  |  0.0316
  п:       0.0158  |  0.0198
  р:       0.0277  |  0.0158
  с:       0.0553  |  0.0277
  т:       0.0474  |  0.0237
  у:       0.0158  |  0.0514
  ф:       0.0000  |  0.0158
  х:       0.0040  |  0.0316
  ц:       0.0000  |  0.0277
  ч:       0.0119  |  0.0237
  ш:       0.0158  |  0.0672
  щ:       0.0000  |  0.0356
  ъ:       0.0040  |  0.0316
  ы:       0.0158  |  0.0277
  ь:       0.0158  |  0.0395
  э:       0.0079  |  0.0000
  ю:       0.0040  |  0.0158
  я:       0.0119  |  0.0198
  ё:       0.0000  |  0.0000
