буква       raw    |   enc
  а:       0.0683  |  0.0201
  б:       0.0000  |  0.0080
  в:       0.0522  |  0.0080
  г:       0.0201  |  0.0120
  д:       0.0161  |  0.0000
  е:       0.0803  |  0.0241
  ж:       0.0120  |  0.0120
  з:       0.0040  |  0.0080
  и:       0.0402  |  0.0120
  й:       0.0040  |  0.0442
  к:       0.0522  |  0.0482
  л:       0.0602  |  0.0201
  м:       0.0321  |  0.0201
  н:       0.0402  |  0.0321
  о:       0.0964  |  0.0201
  п:       0.0241  |  0.0562
  р:       0.0281  |  0.0321
  с:       0.0402  |  0.0080
  т:       0.0643  |  0.0241
  у:       0.0281  |  0.0241
  ф:       0.0000  |  0.0201
  х:       0.0000  |  0.0201
  ц:       0.0000  |  0.0562
  ч:       0.0080  |  0.0361
  ш:       0.0040  |  0.0201
  щ:       0.0000  |  0.0321
  ъ:       0.0000  |  0.0442
  ы:       0.0000  |  0.0361
  ь:       0.0201  |  0.0482
  э:       0.0000  |  0.0080
  ю:       0.0000  |  0.0281
  я:       0.0161  |  0.0080
  ё:       0.0000  |  0.0201
