буква       raw    |   enc
  а:       0.0726  |  0.0121
  б:       0.0161  |  0.0081
  в:       0.0403  |  0.0040
  г:       0.0202  |  0.0323
  д:       0.0363  |  0.0081
  е:       0.0645  |  0.0202
  ж:       0.0282  |  0.0202
  з:       0.0121  |  0.0040
  и:       0.0887  |  0.0202
  й:       0.0040  |  0.0282
  к:       0.0161  |  0.0444
  л:       0.0524  |  0.0242
  м:       0.0202  |  0.0363
  н:       0.0282  |  0.0363
  о:       0.0605  |  0.0403
  п:       0.0161  |  0.0403
  р:       0.0444  |  0.0282
  с:       0.0605  |  0.0323
  т:       0.0403  |  0.0363
  у:       0.0242  |  0.0363
  ф:       0.0081  |  0.0161
  х:       0.0000  |  0.0242
  ц:       0.0040  |  0.0444
  ч:       0.0081  |  0.0363
  ш:       0.0161  |  0.0121
  щ:       0.0000  |  0.0161
  ъ:       0.0000  |  0.0242
  ы:       0.0242  |  0.0363
  ь:       0.0081  |  0.0484
  э:       0.0040  |  0.0282
  ю:       0.0000  |  0.0242
  я:       0.0202  |  0.0121
  ё:       0.0000  |  0.0040
