буква       raw    |   enc
  а:       0.0945  |  0.0276
  б:       0.0157  |  0.0276
  в:       0.0197  |  0.0354
  г:       0.0039  |  0.0118
  д:       0.0118  |  0.0236
  е:       0.0394  |  0.0197
  ж:       0.0000  |  0.0354
  з:       0.0118  |  0.0197
  и:       0.0276  |  0.0236
  й:       0.0236  |  0.0118
  к:       0.0748  |  0.0276
  л:       0.0394  |  0.0236
  м:       0.0157  |  0.0276
  н:       0.0354  |  0.0118
  о:       0.0669  |  0.0276
  п:       0.0236  |  0.0197
  р:       0.0433  |  0.0394
  с:       0.0394  |  0.0394
  т:       0.0787  |  0.0157
  у:       0.0354  |  0.0197
  ф:       0.0000  |  0.0315
  х:       0.0000  |  0.0236
  ц:       0.0039  |  0.0394
  ч:       0.0197  |  0.0236
  ш:       0.0118  |  0.0118
  щ:       0.0000  |  0.0079
  ъ:       0.0000  |  0.0118
  ы:       0.0118  |  0.0157
  ь:       0.0157  |  0.0276
  э:       0.0000  |  0.0354
  ю:       0.0039  |  0.0236
  я:       0.0236  |  0.0236
  ё:       0.0000  |  0.0276
