буква       raw    |   enc
  а:       0.0711  |  0.0126
  б:       0.0084  |  0.0293
  в:       0.0460  |  0.0335
  г:       0.0251  |  0.0251
  д:       0.0502  |  0.0126
  е:       0.0962  |  0.0293
  ж:       0.0126  |  0.0209
  з:       0.0042  |  0.0126
  и:       0.0335  |  0.0293
  й:       0.0209  |  0.0251
  к:       0.0126  |  0.0460
  л:       0.0460  |  0.0251
  м:       0.0167  |  0.0293
  н:       0.0544  |  0.0377
  о:       0.0669  |  0.0209
  п:       0.0167  |  0.0167
  р:       0.0502  |  0.0460
  с:       0.0335  |  0.0084
  т:       0.0335  |  0.0502
  у:       0.0293  |  0.0126
  ф:       0.0000  |  0.0209
  х:       0.0042  |  0.0209
  ц:       0.0042  |  0.0251
  ч:       0.0126  |  0.0293
  ш:       0.0042  |  0.0251
  щ:       0.0042  |  0.0293
  ъ:       0.0000  |  0.0251
  ы:       0.0293  |  0.0293
  ь:       0.0126  |  0.0209
  э:       0.0000  |  0.0293
  ю:       0.0042  |  0.0209
  я:       0.0084  |  0.0126
  ё:       0.0000  |  0.0000
