буква       raw    |   enc
  а:       0.0714  |  0.0317
  б:       0.0198  |  0.0317
  в:       0.0357  |  0.0079
  г:       0.0119  |  0.0437
  д:       0.0198  |  0.0238
  е:       0.0794  |  0.0159
  ж:       0.0040  |  0.0198
  з:       0.0159  |  0.0159
  и:       0.0675  |  0.0198
  й:       0.0159  |  0.0198
  к:       0.0079  |  0.0238
  л:       0.0476  |  0.0278
  м:       0.0437  |  0.0238
  н:       0.0317  |  0.0198
  о:       0.0595  |  0.0198
  п:       0.0278  |  0.0198
  р:       0.0317  |  0.0317
  с:       0.0437  |  0.0437
  т:       0.0397  |  0.0437
  у:       0.0198  |  0.0198
  ф:       0.0000  |  0.0119
  х:       0.0119  |  0.0159
  ц:       0.0040  |  0.0159
  ч:       0.0119  |  0.0357
  ш:       0.0040  |  0.0278
  щ:       0.0000  |  0.0198
  ъ:       0.0000  |  0.0278
  ы:       0.0198  |  0.0238
  ь:       0.0159  |  0.0119
  э:       0.0040  |  0.0238
  ю:       0.0040  |  0.0238
  я:       0.0119  |  0.0119
  ё:       0.0000  |  0.0278
