буква       raw    |   enc
  а:       0.0445  |  0.0243
  б:       0.0283  |  0.0243
  в:       0.0364  |  0.0243
  г:       0.0162  |  0.0081
  д:       0.0324  |  0.0324
  е:       0.0729  |  0.0202
  ж:       0.0121  |  0.0324
  з:       0.0243  |  0.0283
  и:       0.0607  |  0.0121
  й:       0.0162  |  0.0121
  к:       0.0324  |  0.0283
  л:       0.0283  |  0.0283
  м:       0.0243  |  0.0283
  н:       0.0405  |  0.0324
  о:       0.1053  |  0.0364
  п:       0.0121  |  0.0202
  р:       0.0324  |  0.0283
  с:       0.0567  |  0.0283
  т:       0.0364  |  0.0081
  у:       0.0202  |  0.0324
  ф:       0.0000  |  0.0243
  х:       0.0202  |  0.0202
  ц:       0.0000  |  0.0243
  ч:       0.0162  |  0.0243
  ш:       0.0081  |  0.0283
  щ:       0.0040  |  0.0162
  ъ:       0.0000  |  0.0283
  ы:       0.0162  |  0.0324
  ь:       0.0040  |  0.0202
  э:       0.0000  |  0.0364
  ю:       0.0040  |  0.0364
  я:       0.0081  |  0.0121
  ё:       0.0000  |  0.0202
