буква       raw    |   enc
  а:       0.0398  |  0.0359
  б:       0.0080  |  0.0398
  в:       0.0398  |  0.0239
  г:       0.0159  |  0.0199
  д:       0.0159  |  0.0239
  е:       0.0677  |  0.0159
  ж:       0.0159  |  0.0159
  з:       0.0080  |  0.0398
  и:       0.0797  |  0.0239
  й:       0.0120  |  0.0359
  к:       0.0120  |  0.0239
  л:       0.0438  |  0.0120
  м:       0.0438  |  0.0080
  н:       0.0876  |  0.0319
  о:       0.0916  |  0.0199
  п:       0.0159  |  0.0319
  р:       0.0199  |  0.0319
  с:       0.0359  |  0.0279
  т:       0.0438  |  0.0319
  у:       0.0120  |  0.0279
  ф:       0.0000  |  0.0239
  х:       0.0359  |  0.0159
  ц:       0.0000  |  0.0199
  ч:       0.0040  |  0.0120
  ш:       0.0080  |  0.0239
  щ:       0.0040  |  0.0199
  ъ:       0.0000  |  0.0080
  ы:       0.0239  |  0.0478
  ь:       0.0159  |  0.0199
  э:       0.0040  |  0.0159
  ю:       0.0040  |  0.0359
  я:       0.0080  |  0.0199
  ё:       0.0000  |  0.0319
