буква       raw    |   enc
  а:       0.1093  |  0.0202
  б:       0.0081  |  0.0283
  в:       0.0283  |  0.0243
  г:       0.0081  |  0.0202
  д:       0.0324  |  0.0202
  е:       0.0769  |  0.0121
  ж:       0.0040  |  0.0688
  з:       0.0081  |  0.0081
  и:       0.0405  |  0.0283
  й:       0.0324  |  0.0243
  к:       0.0324  |  0.0243
  л:       0.0526  |  0.0040
  м:       0.0202  |  0.0121
  н:       0.0486  |  0.0202
  о:       0.0729  |  0.0486
  п:       0.0121  |  0.0243
  р:       0.0162  |  0.0243
  с:       0.0405  |  0.0202
  т:       0.0405  |  0.0283
  у:       0.0121  |  0.0486
  ф:       0.0000  |  0.0121
  х:       0.0040  |  0.0162
  ц:       0.0081  |  0.0121
  ч:       0.0243  |  0.0040
  ш:       0.0000  |  0.0445
  щ:       0.0000  |  0.0121
  ъ:       0.0000  |  0.0202
  ы:       0.0081  |  0.0283
  ь:       0.0324  |  0.0364
  э:       0.0000  |  0.0283
  ю:       0.0000  |  0.0081
  я:       0.0162  |  0.0405
  ё:       0.0000  |  0.0162
