буква       raw    |   enc
  а:       0.0650  |  0.0163
  б:       0.0122  |  0.0366
  в:       0.0447  |  0.0285
  г:       0.0163  |  0.0122
  д:       0.0325  |  0.0244
  е:       0.0650  |  0.0244
  ж:       0.0041  |  0.0244
  з:       0.0081  |  0.0122
  и:       0.0772  |  0.0122
  й:       0.0122  |  0.0244
  к:       0.0203  |  0.0285
  л:       0.0488  |  0.0285
  м:       0.0285  |  0.0244
  н:       0.0447  |  0.0285
  о:       0.0610  |  0.0081
  п:       0.0366  |  0.0285
  р:       0.0325  |  0.0366
  с:       0.0528  |  0.0081
  т:       0.0528  |  0.0366
  у:       0.0325  |  0.0244
  ф:       0.0000  |  0.0163
  х:       0.0122  |  0.0366
  ц:       0.0000  |  0.0163
  ч:       0.0041  |  0.0325
  ш:       0.0041  |  0.0325
  щ:       0.0041  |  0.0122
  ъ:       0.0000  |  0.0163
  ы:       0.0122  |  0.0244
  ь:       0.0163  |  0.0244
  э:       0.0000  |  0.0285
  ю:       0.0081  |  0.0407
  я:       0.0041  |  0.0285
  ё:       0.0000  |  0.0366
