буква       raw    |   enc
  а:       0.0444  |  0.0081
  б:       0.0242  |  0.0282
  в:       0.0242  |  0.0242
  г:       0.0121  |  0.0161
  д:       0.0524  |  0.0242
  е:       0.0968  |  0.0121
  ж:       0.0000  |  0.0363
  з:       0.0081  |  0.0202
  и:       0.0403  |  0.0161
  й:       0.0121  |  0.0282
  к:       0.0040  |  0.0484
  л:       0.0202  |  0.0202
  м:       0.0161  |  0.0363
  н:       0.0444  |  0.0081
  о:       0.0685  |  0.0040
  п:       0.0363  |  0.0323
  р:       0.0363  |  0.0202
  с:       0.0323  |  0.0323
  т:       0.0484  |  0.0202
  у:       0.0202  |  0.0282
  ф:       0.0000  |  0.0121
  х:       0.0121  |  0.0323
  ц:       0.0121  |  0.0161
  ч:       0.0202  |  0.0363
  ш:       0.0040  |  0.0323
  щ:       0.0040  |  0.0242
  ъ:       0.0000  |  0.0403
  ы:       0.0000  |  0.0161
  ь:       0.0282  |  0.0323
  э:       0.0040  |  0.0202
  ю:       0.0000  |  0.0121
  я:       0.0282  |  0.0081
  ё:       0.0000  |  0.0081
