буква       raw    |   enc
  а:       0.0331  |  0.0124
  б:       0.0165  |  0.0124
  в:       0.0331  |  0.0248
  г:       0.0289  |  0.0372
  д:       0.0248  |  0.0248
  е:       0.0950  |  0.0455
  ж:       0.0041  |  0.0248
  з:       0.0083  |  0.0165
  и:       0.0661  |  0.0413
  й:       0.0207  |  0.0413
  к:       0.0124  |  0.0165
  л:       0.0248  |  0.0124
  м:       0.0289  |  0.0207
  н:       0.0909  |  0.0165
  о:       0.1033  |  0.0289
  п:       0.0165  |  0.0124
  р:       0.0331  |  0.0289
  с:       0.0579  |  0.0165
  т:       0.0207  |  0.0165
  у:       0.0165  |  0.0248
  ф:       0.0000  |  0.0207
  х:       0.0124  |  0.0372
  ц:       0.0041  |  0.0207
  ч:       0.0124  |  0.0331
  ш:       0.0041  |  0.0165
  щ:       0.0000  |  0.0413
  ъ:       0.0000  |  0.0248
  ы:       0.0207  |  0.0289
  ь:       0.0083  |  0.0165
  э:       0.0041  |  0.0331
  ю:       0.0000  |  0.0124
  я:       0.0000  |  0.0248
  ё:       0.0000  |  0.0165
