буква       raw    |   enc
  а:       0.0460  |  0.0209
  б:       0.0042  |  0.0167
  в:       0.0502  |  0.0209
  г:       0.0042  |  0.0126
  д:       0.0335  |  0.0126
  е:       0.0962  |  0.0335
  ж:       0.0000  |  0.0209
  з:       0.0167  |  0.0084
  и:       0.0711  |  0.0209
  й:       0.0251  |  0.0126
  к:       0.0167  |  0.0418
  л:       0.0335  |  0.0335
  м:       0.0209  |  0.0209
  н:       0.0628  |  0.0251
  о:       0.0879  |  0.0377
  п:       0.0293  |  0.0251
  р:       0.0335  |  0.0335
  с:       0.0293  |  0.0251
  т:       0.0669  |  0.0126
  у:       0.0126  |  0.0126
  ф:       0.0000  |  0.0209
  х:       0.0126  |  0.0460
  ц:       0.0000  |  0.0209
  ч:       0.0209  |  0.0335
  ш:       0.0042  |  0.0126
  щ:       0.0000  |  0.0418
  ъ:       0.0000  |  0.0209
  ы:       0.0126  |  0.0377
  ь:       0.0084  |  0.0167
  э:       0.0000  |  0.0293
  ю:       0.0000  |  0.0209
  я:       0.0042  |  0.0377
  ё:       0.0000  |  0.0167
