буква       raw    |   enc
  а:       0.0603  |  0.0172
  б:       0.0172  |  0.0172
  в:       0.0647  |  0.0259
  г:       0.0172  |  0.0259
  д:       0.0517  |  0.0129
  е:       0.0647  |  0.0259
  ж:       0.0043  |  0.0086
  з:       0.0216  |  0.0345
  и:       0.0647  |  0.0388
  й:       0.0216  |  0.0086
  к:       0.0259  |  0.0345
  л:       0.0216  |  0.0086
  м:       0.0172  |  0.0129
  н:       0.0431  |  0.0216
  о:       0.0647  |  0.0172
  п:       0.0216  |  0.0345
  р:       0.0560  |  0.0172
  с:       0.0216  |  0.0172
  т:       0.0216  |  0.0302
  у:       0.0259  |  0.0431
  ф:       0.0000  |  0.0345
  х:       0.0000  |  0.0259
  ц:       0.0086  |  0.0129
  ч:       0.0043  |  0.0086
  ш:       0.0043  |  0.0129
  щ:       0.0000  |  0.0388
  ъ:       0.0000  |  0.0345
  ы:       0.0129  |  0.0474
  ь:       0.0129  |  0.0259
  э:       0.0000  |  0.0259
  ю:       0.0086  |  0.0172
  я:       0.0043  |  0.0259
  ё:       0.0000  |  0.0000
