буква       raw    |   enc
  а:       0.0431  |  0.0275
  б:       0.0157  |  0.0471
  в:       0.0157  |  0.0314
  г:       0.0392  |  0.0196
  д:       0.0157  |  0.0353
  е:       0.0157  |  0.0549
  ж:       0.0275  |  0.0196
  з:       0.0235  |  0.0353
  и:       0.0353  |  0.0196
  й:       0.0431  |  0.0471
  к:       0.0353  |  0.0196
  л:       0.0353  |  0.0157
  м:       0.0353  |  0.0235
  н:       0.0314  |  0.0314
  о:       0.0235  |  0.0392
  п:       0.0235  |  0.0510
  р:       0.0118  |  0.0314
  с:       0.0510  |  0.0353
  т:       0.0392  |  0.0275
  у:       0.0275  |  0.0392
  ф:       0.0275  |  0.0157
  х:       0.0275  |  0.0235
  ц:       0.0314  |  0.0235
  ч:       0.0275  |  0.0235
  ш:       0.0510  |  0.0275
  щ:       0.0314  |  0.0314
  ъ:       0.0431  |  0.0314
  ы:       0.0196  |  0.0549
  ь:       0.0314  |  0.0157
  э:       0.0235  |  0.0275
  ю:       0.0353  |  0.0039
  я:       0.0235  |  0.0314
  ё:       0.0392  |  0.0392
