буква       raw    |   enc
  а:       0.0196  |  0.0196
  б:       0.0275  |  0.0353
  в:       0.0196  |  0.0314
  г:       0.0275  |  0.0235
  д:       0.0431  |  0.0157
  е:       0.0157  |  0.0157
  ж:       0.0392  |  0.0235
  з:       0.0588  |  0.0353
  и:       0.0157  |  0.0196
  й:       0.0392  |  0.0510
  к:       0.0275  |  0.0353
  л:       0.0235  |  0.0588
  м:       0.0314  |  0.0157
  н:       0.0196  |  0.0314
  о:       0.0392  |  0.0392
  п:       0.0235  |  0.0314
  р:       0.0078  |  0.0314
  с:       0.0157  |  0.0314
  т:       0.0275  |  0.0471
  у:       0.0510  |  0.0196
  ф:       0.0431  |  0.0392
  х:       0.0431  |  0.0431
  ц:       0.0549  |  0.0314
  ч:       0.0353  |  0.0431
  ш:       0.0157  |  0.0235
  щ:       0.0157  |  0.0235
  ъ:       0.0235  |  0.0431
  ы:       0.0275  |  0.0196
  ь:       0.0275  |  0.0353
  э:       0.0431  |  0.0078
  ю:       0.0235  |  0.0235
  я:       0.0392  |  0.0118
  ё:       0.0353  |  0.0431
