буква       raw    |   enc
  а:       0.0510  |  0.0157
  б:       0.0353  |  0.0392
  в:       0.0471  |  0.0314
  г:       0.0235  |  0.0471
  д:       0.0157  |  0.0275
  е:       0.0353  |  0.0431
  ж:       0.0667  |  0.0392
  з:       0.0353  |  0.0235
  и:       0.0196  |  0.0275
  й:       0.0471  |  0.0275
  к:       0.0353  |  0.0157
  л:       0.0275  |  0.0314
  м:       0.0157  |  0.0392
  н:       0.0353  |  0.0157
  о:       0.0275  |  0.0431
  п:       0.0275  |  0.0275
  р:       0.0392  |  0.0510
  с:       0.0157  |  0.0157
  т:       0.0196  |  0.0275
  у:       0.0431  |  0.0196
  ф:       0.0157  |  0.0549
  х:       0.0353  |  0.0157
  ц:       0.0314  |  0.0196
  ч:       0.0275  |  0.0196
  ш:       0.0157  |  0.0353
  щ:       0.0275  |  0.0471
  ъ:       0.0235  |  0.0431
  ы:       0.0235  |  0.0196
  ь:       0.0157  |  0.0196
  э:       0.0314  |  0.0471
  ю:       0.0392  |  0.0157
  я:       0.0275  |  0.0235
  ё:       0.0235  |  0.0314
