буква       raw    |   enc
  а:       0.0431  |  0.0314
  б:       0.0510  |  0.0000
  в:       0.0235  |  0.0157
  г:       0.0235  |  0.0157
  д:       0.0235  |  0.0275
  е:       0.0196  |  0.0196
  ж:       0.0235  |  0.0471
  з:       0.0431  |  0.0157
  и:       0.0431  |  0.0353
  й:       0.0275  |  0.0431
  к:       0.0235  |  0.0471
  л:       0.0392  |  0.0471
  м:       0.0314  |  0.0431
  н:       0.0275  |  0.0392
  о:       0.0353  |  0.0353
  п:       0.0235  |  0.0157
  р:       0.0196  |  0.0235
  с:       0.0157  |  0.0196
  т:       0.0314  |  0.0314
  у:       0.0314  |  0.0157
  ф:       0.0549  |  0.0510
  х:       0.0314  |  0.0510
  ц:       0.0118  |  0.0235
  ч:       0.0275  |  0.0196
  ш:       0.0314  |  0.0235
  щ:       0.0235  |  0.0196
  ъ:       0.0314  |  0.0392
  ы:       0.0314  |  0.0275
  ь:       0.0275  |  0.0314
  э:       0.0353  |  0.0314
  ю:       0.0275  |  0.0275
  я:       0.0235  |  0.0392
  ё:       0.0431  |  0.0471
