буква       raw    |   enc
  а:       0.0392  |  0.0431
  б:       0.0275  |  0.0157
  в:       0.0314  |  0.0392
  г:       0.0235  |  0.0275
  д:       0.0353  |  0.0471
  е:       0.0275  |  0.0157
  ж:       0.0235  |  0.0235
  з:       0.0314  |  0.0157
  и:       0.0235  |  0.0235
  й:       0.0392  |  0.0235
  к:       0.0157  |  0.0275
  л:       0.0314  |  0.0157
  м:       0.0196  |  0.0392
  н:       0.0510  |  0.0314
  о:       0.0235  |  0.0471
  п:       0.0235  |  0.0275
  р:       0.0353  |  0.0353
  с:       0.0275  |  0.0353
  т:       0.0275  |  0.0196
  у:       0.0157  |  0.0118
  ф:       0.0392  |  0.0353
  х:       0.0431  |  0.0471
  ц:       0.0314  |  0.0235
  ч:       0.0510  |  0.0275
  ш:       0.0235  |  0.0353
  щ:       0.0314  |  0.0549
  ъ:       0.0314  |  0.0353
  ы:       0.0196  |  0.0353
  ь:       0.0235  |  0.0314
  э:       0.0392  |  0.0314
  ю:       0.0353  |  0.0275
  я:       0.0431  |  0.0353
  ё:       0.0157  |  0.0157
