буква       raw    |   enc
  а:       0.0196  |  0.0314
  б:       0.0235  |  0.0157
  в:       0.0431  |  0.0431
  г:       0.0157  |  0.0510
  д:       0.0353  |  0.0275
  е:       0.0510  |  0.0275
  ж:       0.0235  |  0.0275
  з:       0.0431  |  0.0275
  и:       0.0431  |  0.0275
  й:       0.0039  |  0.0314
  к:       0.0196  |  0.0157
  л:       0.0157  |  0.0471
  м:       0.0235  |  0.0353
  н:       0.0275  |  0.0196
  о:       0.0235  |  0.0510
  п:       0.0235  |  0.0549
  р:       0.0314  |  0.0392
  с:       0.0471  |  0.0235
  т:       0.0314  |  0.0235
  у:       0.0353  |  0.0157
  ф:       0.0235  |  0.0235
  х:       0.0275  |  0.0510
  ц:       0.0471  |  0.0314
  ч:       0.0275  |  0.0275
  ш:       0.0196  |  0.0431
  щ:       0.0275  |  0.0235
  ъ:       0.0510  |  0.0196
  ы:       0.0392  |  0.0235
  ь:       0.0314  |  0.0275
  э:       0.0353  |  0.0353
  ю:       0.0353  |  0.0196
  я:       0.0353  |  0.0118
  ё:       0.0196  |  0.0275
