буква       raw    |   enc
  а:       0.0353  |  0.0392
  б:       0.0235  |  0.0157
  в:       0.0314  |  0.0353
  г:       0.0353  |  0.0627
  д:       0.0235  |  0.0235
  е:       0.0353  |  0.0118
  ж:       0.0275  |  0.0314
  з:       0.0235  |  0.0157
  и:       0.0196  |  0.0431
  й:       0.0353  |  0.0235
  к:       0.0196  |  0.0235
  л:       0.0235  |  0.0431
  м:       0.0549  |  0.0392
  н:       0.0235  |  0.0314
  о:       0.0157  |  0.0549
  п:       0.0431  |  0.0000
  р:       0.0745  |  0.0196
  с:       0.0275  |  0.0235
  т:       0.0196  |  0.0471
  у:       0.0196  |  0.0471
  ф:       0.0235  |  0.0314
  х:       0.0314  |  0.0235
  ц:       0.0353  |  0.0235
  ч:       0.0667  |  0.0392
  ш:       0.0235  |  0.0275
  щ:       0.0314  |  0.0235
  ъ:       0.0235  |  0.0392
  ы:       0.0353  |  0.0157
  ь:       0.0275  |  0.0314
  э:       0.0314  |  0.0314
  ю:       0.0235  |  0.0314
  я:       0.0235  |  0.0314
  ё:       0.0118  |  0.0196
