буква       raw    |   enc
  а:       0.0235  |  0.0314
  б:       0.0392  |  0.0275
  в:       0.0157  |  0.0431
  г:       0.0392  |  0.0510
  д:       0.0196  |  0.0431
  е:       0.0157  |  0.0275
  ж:       0.0314  |  0.0549
  з:       0.0353  |  0.0196
  и:       0.0431  |  0.0353
  й:       0.0431  |  0.0353
  к:       0.0392  |  0.0314
  л:       0.0392  |  0.0431
  м:       0.0392  |  0.0471
  н:       0.0196  |  0.0235
  о:       0.0314  |  0.0157
  п:       0.0157  |  0.0196
  р:       0.0235  |  0.0235
  с:       0.0275  |  0.0549
  т:       0.0196  |  0.0078
  у:       0.0353  |  0.0039
  ф:       0.0431  |  0.0353
  х:       0.0275  |  0.0235
  ц:       0.0549  |  0.0353
  ч:       0.0275  |  0.0353
  ш:       0.0275  |  0.0275
  щ:       0.0353  |  0.0275
  ъ:       0.0353  |  0.0275
  ы:       0.0235  |  0.0196
  ь:       0.0196  |  0.0275
  э:       0.0157  |  0.0275
  ю:       0.0157  |  0.0157
  я:       0.0431  |  0.0235
  ё:       0.0353  |  0.0353
