буква       raw    |   enc
  а:       0.0431  |  0.0275
  б:       0.0235  |  0.0314
  в:       0.0431  |  0.0353
  г:       0.0235  |  0.0353
  д:       0.0314  |  0.0275
  е:       0.0471  |  0.0157
  ж:       0.0235  |  0.0235
  з:       0.0431  |  0.0157
  и:       0.0275  |  0.0157
  й:       0.0275  |  0.0549
  к:       0.0314  |  0.0314
  л:       0.0196  |  0.0392
  м:       0.0235  |  0.0392
  н:       0.0275  |  0.0353
  о:       0.0235  |  0.0392
  п:       0.0235  |  0.0118
  р:       0.0196  |  0.0235
  с:       0.0392  |  0.0392
  т:       0.0353  |  0.0431
  у:       0.0235  |  0.0392
  ф:       0.0235  |  0.0235
  х:       0.0314  |  0.0314
  ц:       0.0275  |  0.0275
  ч:       0.0314  |  0.0353
  ш:       0.0392  |  0.0353
  щ:       0.0353  |  0.0196
  ъ:       0.0392  |  0.0353
  ы:       0.0196  |  0.0196
  ь:       0.0353  |  0.0314
  э:       0.0314  |  0.0314
  ю:       0.0196  |  0.0118
  я:       0.0353  |  0.0431
  ё:       0.0314  |  0.0314
