буква       raw    |   enc
  а:       0.0196  |  0.0157
  б:       0.0353  |  0.0196
  в:       0.0392  |  0.0392
  г:       0.0510  |  0.0235
  д:       0.0275  |  0.0196
  е:       0.0235  |  0.0275
  ж:       0.0353  |  0.0275
  з:       0.0353  |  0.0353
  и:       0.0275  |  0.0431
  й:       0.0431  |  0.0078
  к:       0.0275  |  0.0549
  л:       0.0235  |  0.0353
  м:       0.0314  |  0.0392
  н:       0.0235  |  0.0196
  о:       0.0275  |  0.0353
  п:       0.0549  |  0.0118
  р:       0.0314  |  0.0510
  с:       0.0157  |  0.0471
  т:       0.0078  |  0.0196
  у:       0.0353  |  0.0275
  ф:       0.0431  |  0.0353
  х:       0.0235  |  0.0392
  ц:       0.0471  |  0.0588
  ч:       0.0392  |  0.0353
  ш:       0.0314  |  0.0235
  щ:       0.0235  |  0.0196
  ъ:       0.0275  |  0.0353
  ы:       0.0196  |  0.0275
  ь:       0.0314  |  0.0078
  э:       0.0196  |  0.0275
  ю:       0.0118  |  0.0314
  я:       0.0275  |  0.0314
  ё:       0.0392  |  0.0275
