буква       raw    |   enc
  а:       0.0118  |  0.0235
  б:       0.0353  |  0.0627
  в:       0.0588  |  0.0431
  г:       0.0314  |  0.0275
  д:       0.0235  |  0.0275
  е:       0.0353  |  0.0196
  ж:       0.0353  |  0.0235
  з:       0.0353  |  0.0314
  и:       0.0314  |  0.0549
  й:       0.0431  |  0.0196
  к:       0.0314  |  0.0275
  л:       0.0314  |  0.0392
  м:       0.0392  |  0.0314
  н:       0.0196  |  0.0392
  о:       0.0196  |  0.0235
  п:       0.0392  |  0.0157
  р:       0.0471  |  0.0235
  с:       0.0275  |  0.0431
  т:       0.0118  |  0.0275
  у:       0.0235  |  0.0353
  ф:       0.0314  |  0.0314
  х:       0.0196  |  0.0314
  ц:       0.0314  |  0.0275
  ч:       0.0353  |  0.0275
  ш:       0.0275  |  0.0275
  щ:       0.0275  |  0.0314
  ъ:       0.0275  |  0.0196
  ы:       0.0275  |  0.0157
  ь:       0.0157  |  0.0235
  э:       0.0471  |  0.0353
  ю:       0.0314  |  0.0392
  я:       0.0235  |  0.0235
  ё:       0.0235  |  0.0275
