буква       raw    |   enc
  а:       0.0549  |  0.0196
  б:       0.0118  |  0.0157
  в:       0.0196  |  0.0314
  г:       0.0196  |  0.0314
  д:       0.0588  |  0.0314
  е:       0.0314  |  0.0157
  ж:       0.0157  |  0.0353
  з:       0.0157  |  0.0431
  и:       0.0588  |  0.0431
  й:       0.0275  |  0.0471
  к:       0.0588  |  0.0314
  л:       0.0471  |  0.0275
  м:       0.0275  |  0.0078
  н:       0.0314  |  0.0157
  о:       0.0392  |  0.0314
  п:       0.0275  |  0.0157
  р:       0.0471  |  0.0392
  с:       0.0275  |  0.0353
  т:       0.0392  |  0.0353
  у:       0.0157  |  0.0353
  ф:       0.0314  |  0.0235
  х:       0.0118  |  0.0392
  ц:       0.0235  |  0.0392
  ч:       0.0314  |  0.0196
  ш:       0.0314  |  0.0392
  щ:       0.0275  |  0.0392
  ъ:       0.0353  |  0.0314
  ы:       0.0275  |  0.0353
  ь:       0.0196  |  0.0392
  э:       0.0235  |  0.0275
  ю:       0.0196  |  0.0196
  я:       0.0275  |  0.0431
  ё:       0.0157  |  0.0157
