буква       raw    |   enc
  а:       0.0431  |  0.0392
  б:       0.0275  |  0.0392
  в:       0.0275  |  0.0196
  г:       0.0353  |  0.0196
  д:       0.0235  |  0.0314
  е:       0.0392  |  0.0235
  ж:       0.0275  |  0.0314
  з:       0.0275  |  0.0235
  и:       0.0275  |  0.0510
  й:       0.0118  |  0.0275
  к:       0.0353  |  0.0431
  л:       0.0431  |  0.0314
  м:       0.0235  |  0.0275
  н:       0.0196  |  0.0235
  о:       0.0353  |  0.0314
  п:       0.0392  |  0.0157
  р:       0.0275  |  0.0314
  с:       0.0275  |  0.0353
  т:       0.0235  |  0.0275
  у:       0.0392  |  0.0314
  ф:       0.0392  |  0.0431
  х:       0.0314  |  0.0431
  ц:       0.0353  |  0.0196
  ч:       0.0275  |  0.0314
  ш:       0.0235  |  0.0275
  щ:       0.0275  |  0.0196
  ъ:       0.0392  |  0.0314
  ы:       0.0314  |  0.0392
  ь:       0.0275  |  0.0196
  э:       0.0314  |  0.0431
  ю:       0.0196  |  0.0235
  я:       0.0431  |  0.0353
  ё:       0.0196  |  0.0196
