буква       raw    |   enc
  а:       0.0664  |  0.0332
  б:       0.0124  |  0.0373
  в:       0.0539  |  0.0373
  г:       0.0041  |  0.0166
  д:       0.0373  |  0.0249
  е:       0.0622  |  0.0290
  ж:       0.0041  |  0.0332
  з:       0.0290  |  0.0332
  и:       0.0498  |  0.0249
  й:       0.0083  |  0.0124
  к:       0.0207  |  0.0290
  л:       0.0207  |  0.0124
  м:       0.0207  |  0.0415
  н:       0.0249  |  0.0166
  о:       0.0747  |  0.0166
  п:       0.0249  |  0.0249
  р:       0.0456  |  0.0290
  с:       0.0290  |  0.0249
  т:       0.0788  |  0.0124
  у:       0.0249  |  0.0415
  ф:       0.0000  |  0.0249
  х:       0.0041  |  0.0207
  ц:       0.0000  |  0.0166
  ч:       0.0124  |  0.0207
  ш:       0.0000  |  0.0124
  щ:       0.0083  |  0.0207
  ъ:       0.0000  |  0.0083
  ы:       0.0083  |  0.0207
  ь:       0.0166  |  0.0124
  э:       0.0000  |  0.0249
  ю:       0.0083  |  0.0415
  я:       0.0124  |  0.0083
  ё:       0.0000  |  0.0000
