буква       raw    |   enc
  а:       0.0891  |  0.0121
  б:       0.0121  |  0.0121
  в:       0.0364  |  0.0081
  г:       0.0081  |  0.0121
  д:       0.0364  |  0.0040
  е:       0.0850  |  0.0324
  ж:       0.0202  |  0.0121
  з:       0.0162  |  0.0081
  и:       0.0688  |  0.0243
  й:       0.0121  |  0.0364
  к:       0.0162  |  0.0486
  л:       0.0364  |  0.0243
  м:       0.0243  |  0.0324
  н:       0.0729  |  0.0040
  о:       0.0648  |  0.0162
  п:       0.0243  |  0.0486
  р:       0.0445  |  0.0283
  с:       0.0324  |  0.0243
  т:       0.0445  |  0.0283
  у:       0.0040  |  0.0364
  ф:       0.0000  |  0.0162
  х:       0.0000  |  0.0567
  ц:       0.0000  |  0.0243
  ч:       0.0000  |  0.0486
  ш:       0.0000  |  0.0364
  щ:       0.0000  |  0.0243
  ъ:       0.0000  |  0.0162
  ы:       0.0040  |  0.0283
  ь:       0.0081  |  0.0364
  э:       0.0040  |  0.0243
  ю:       0.0040  |  0.0162
  я:       0.0202  |  0.0081
  ё:       0.0000  |  0.0000
