буква       raw    |   enc
  а:       0.0556  |  0.0342
  б:       0.0171  |  0.0000
  в:       0.0385  |  0.0043
  г:       0.0043  |  0.0171
  д:       0.0214  |  0.0043
  е:       0.0812  |  0.0171
  ж:       0.0000  |  0.0342
  з:       0.0128  |  0.0043
  и:       0.0641  |  0.0299
  й:       0.0085  |  0.0513
  к:       0.0171  |  0.0128
  л:       0.0256  |  0.0214
  м:       0.0214  |  0.0342
  н:       0.0470  |  0.0256
  о:       0.0897  |  0.0385
  п:       0.0385  |  0.0299
  р:       0.0556  |  0.0214
  с:       0.0684  |  0.0085
  т:       0.0812  |  0.0214
  у:       0.0171  |  0.0385
  ф:       0.0043  |  0.0299
  х:       0.0043  |  0.0128
  ц:       0.0085  |  0.0128
  ч:       0.0128  |  0.0598
  ш:       0.0000  |  0.0214
  щ:       0.0000  |  0.0342
  ъ:       0.0000  |  0.0385
  ы:       0.0085  |  0.0427
  ь:       0.0299  |  0.0513
  э:       0.0000  |  0.0342
  ю:       0.0000  |  0.0214
  я:       0.0128  |  0.0128
  ё:       0.0000  |  0.0256
