буква       raw    |   enc
  а:       0.0709  |  0.0118
  б:       0.0039  |  0.0000
  в:       0.0118  |  0.0157
  г:       0.0157  |  0.0157
  д:       0.0276  |  0.0039
  е:       0.0827  |  0.0197
  ж:       0.0039  |  0.0000
  з:       0.0079  |  0.0118
  и:       0.0354  |  0.0157
  й:       0.0039  |  0.0394
  к:       0.0197  |  0.0354
  л:       0.0433  |  0.0118
  м:       0.0079  |  0.0197
  н:       0.0906  |  0.0157
  о:       0.0906  |  0.0197
  п:       0.0236  |  0.0394
  р:       0.0472  |  0.0354
  с:       0.0591  |  0.0197
  т:       0.0433  |  0.0394
  у:       0.0000  |  0.0197
  ф:       0.0039  |  0.0197
  х:       0.0000  |  0.0276
  ц:       0.0079  |  0.0197
  ч:       0.0118  |  0.0433
  ш:       0.0039  |  0.0276
  щ:       0.0000  |  0.0433
  ъ:       0.0000  |  0.0197
  ы:       0.0118  |  0.0551
  ь:       0.0079  |  0.0433
  э:       0.0079  |  0.0236
  ю:       0.0000  |  0.0276
  я:       0.0315  |  0.0157
  ё:       0.0000  |  0.0197
