буква       raw    |   enc
  а:       0.0439  |  0.0132
  б:       0.0088  |  0.0088
  в:       0.0395  |  0.0044
  г:       0.0000  |  0.0132
  д:       0.0307  |  0.0132
  е:       0.0746  |  0.0175
  ж:       0.0044  |  0.0351
  з:       0.0088  |  0.0132
  и:       0.0702  |  0.0132
  й:       0.0132  |  0.0351
  к:       0.0132  |  0.0175
  л:       0.0307  |  0.0000
  м:       0.0219  |  0.0263
  н:       0.0570  |  0.0132
  о:       0.0877  |  0.0175
  п:       0.0219  |  0.0658
  р:       0.0351  |  0.0219
  с:       0.0570  |  0.0351
  т:       0.0658  |  0.0175
  у:       0.0351  |  0.0263
  ф:       0.0000  |  0.0044
  х:       0.0000  |  0.0219
  ц:       0.0044  |  0.0351
  ч:       0.0132  |  0.0526
  ш:       0.0088  |  0.0307
  щ:       0.0044  |  0.0482
  ъ:       0.0044  |  0.0219
  ы:       0.0132  |  0.0263
  ь:       0.0088  |  0.0526
  э:       0.0000  |  0.0219
  ю:       0.0000  |  0.0351
  я:       0.0132  |  0.0175
  ё:       0.0000  |  0.0132
