буква       raw    |   enc
  а:       0.0854  |  0.0203
  б:       0.0285  |  0.0325
  в:       0.0285  |  0.0041
  г:       0.0244  |  0.0122
  д:       0.0325  |  0.0569
  е:       0.0407  |  0.0163
  ж:       0.0122  |  0.0325
  з:       0.0081  |  0.0407
  и:       0.0569  |  0.0163
  й:       0.0122  |  0.0244
  к:       0.0407  |  0.0488
  л:       0.0366  |  0.0163
  м:       0.0203  |  0.0163
  н:       0.0528  |  0.0447
  о:       0.0772  |  0.0325
  п:       0.0041  |  0.0285
  р:       0.0285  |  0.0366
  с:       0.0407  |  0.0285
  т:       0.0447  |  0.0244
  у:       0.0203  |  0.0285
  ф:       0.0041  |  0.0285
  х:       0.0081  |  0.0285
  ц:       0.0000  |  0.0122
  ч:       0.0122  |  0.0203
  ш:       0.0203  |  0.0285
  щ:       0.0000  |  0.0041
  ъ:       0.0000  |  0.0244
  ы:       0.0203  |  0.0244
  ь:       0.0285  |  0.0203
  э:       0.0000  |  0.0244
  ю:       0.0000  |  0.0122
  я:       0.0325  |  0.0325
  ё:       0.0000  |  0.0000
