буква       raw    |   enc
  а:       0.0476  |  0.0390
  б:       0.0130  |  0.0000
  в:       0.0433  |  0.0043
  г:       0.0130  |  0.0303
  д:       0.0173  |  0.0087
  е:       0.1126  |  0.0173
  ж:       0.0087  |  0.0087
  з:       0.0346  |  0.0043
  и:       0.0433  |  0.0303
  й:       0.0216  |  0.0519
  к:       0.0087  |  0.0260
  л:       0.0346  |  0.0303
  м:       0.0260  |  0.0260
  н:       0.0866  |  0.0303
  о:       0.0519  |  0.0346
  п:       0.0130  |  0.0260
  р:       0.0173  |  0.0303
  с:       0.0563  |  0.0173
  т:       0.0476  |  0.0519
  у:       0.0216  |  0.0173
  ф:       0.0000  |  0.0216
  х:       0.0043  |  0.0260
  ц:       0.0000  |  0.0476
  ч:       0.0260  |  0.0390
  ш:       0.0043  |  0.0346
  щ:       0.0087  |  0.0303
  ъ:       0.0000  |  0.0130
  ы:       0.0260  |  0.0346
  ь:       0.0043  |  0.0433
  э:       0.0000  |  0.0130
  ю:       0.0043  |  0.0173
  я:       0.0390  |  0.0043
  ё:       0.0000  |  0.0260
