буква       raw    |   enc
  а:       0.1000  |  0.0200
  б:       0.0040  |  0.0160
  в:       0.0280  |  0.0120
  г:       0.0400  |  0.0200
  д:       0.0280  |  0.0080
  е:       0.0800  |  0.0200
  ж:       0.0000  |  0.0120
  з:       0.0040  |  0.0040
  и:       0.0440  |  0.0440
  й:       0.0080  |  0.0200
  к:       0.0360  |  0.0400
  л:       0.0440  |  0.0120
  м:       0.0240  |  0.0200
  н:       0.0520  |  0.0240
  о:       0.0560  |  0.0360
  п:       0.0120  |  0.0360
  р:       0.0440  |  0.0360
  с:       0.0440  |  0.0120
  т:       0.0400  |  0.0080
  у:       0.0040  |  0.0240
  ф:       0.0000  |  0.0160
  х:       0.0000  |  0.0120
  ц:       0.0080  |  0.0240
  ч:       0.0040  |  0.0360
  ш:       0.0000  |  0.0480
  щ:       0.0040  |  0.0360
  ъ:       0.0000  |  0.0320
  ы:       0.0120  |  0.0200
  ь:       0.0160  |  0.0360
  э:       0.0080  |  0.0200
  ю:       0.0000  |  0.0280
  я:       0.0120  |  0.0120
  ё:       0.0000  |  0.0120
