буква       raw    |   enc
  а:       0.0843  |  0.0241
  б:       0.0201  |  0.0201
  в:       0.0281  |  0.0361
  г:       0.0080  |  0.0161
  д:       0.0201  |  0.0080
  е:       0.0321  |  0.0161
  ж:       0.0000  |  0.0241
  з:       0.0080  |  0.0241
  и:       0.0723  |  0.0161
  й:       0.0161  |  0.0241
  к:       0.0482  |  0.0321
  л:       0.0321  |  0.0281
  м:       0.0442  |  0.0241
  н:       0.0402  |  0.0321
  о:       0.0562  |  0.0361
  п:       0.0201  |  0.0361
  р:       0.0482  |  0.0241
  с:       0.0482  |  0.0321
  т:       0.0562  |  0.0241
  у:       0.0241  |  0.0161
  ф:       0.0000  |  0.0201
  х:       0.0040  |  0.0201
  ц:       0.0040  |  0.0321
  ч:       0.0120  |  0.0201
  ш:       0.0040  |  0.0241
  щ:       0.0040  |  0.0241
  ъ:       0.0000  |  0.0080
  ы:       0.0120  |  0.0281
  ь:       0.0080  |  0.0281
  э:       0.0000  |  0.0281
  ю:       0.0040  |  0.0281
  я:       0.0120  |  0.0161
  ё:       0.0000  |  0.0000
