буква       raw    |   enc
  а:       0.0482  |  0.0321
  б:       0.0080  |  0.0120
  в:       0.0201  |  0.0321
  г:       0.0120  |  0.0120
  д:       0.0442  |  0.0241
  е:       0.0562  |  0.0201
  ж:       0.0161  |  0.0241
  з:       0.0080  |  0.0201
  и:       0.0522  |  0.0120
  й:       0.0040  |  0.0120
  к:       0.0161  |  0.0241
  л:       0.0402  |  0.0321
  м:       0.0361  |  0.0321
  н:       0.0562  |  0.0161
  о:       0.0964  |  0.0241
  п:       0.0241  |  0.0361
  р:       0.0361  |  0.0321
  с:       0.0442  |  0.0161
  т:       0.0562  |  0.0241
  у:       0.0201  |  0.0241
  ф:       0.0000  |  0.0281
  х:       0.0000  |  0.0241
  ц:       0.0040  |  0.0161
  ч:       0.0161  |  0.0161
  ш:       0.0080  |  0.0241
  щ:       0.0000  |  0.0402
  ъ:       0.0000  |  0.0161
  ы:       0.0241  |  0.0241
  ь:       0.0161  |  0.0281
  э:       0.0000  |  0.0201
  ю:       0.0000  |  0.0402
  я:       0.0040  |  0.0281
  ё:       0.0000  |  0.0000
