буква       raw    |   enc
  а:       0.0656  |  0.0082
  б:       0.0041  |  0.0164
  в:       0.0369  |  0.0000
  г:       0.0123  |  0.0164
  д:       0.0205  |  0.0041
  е:       0.0779  |  0.0123
  ж:       0.0041  |  0.0123
  з:       0.0082  |  0.0041
  и:       0.0246  |  0.0287
  й:       0.0082  |  0.0246
  к:       0.0287  |  0.0369
  л:       0.0328  |  0.0328
  м:       0.0287  |  0.0246
  н:       0.0533  |  0.0123
  о:       0.0943  |  0.0369
  п:       0.0246  |  0.0246
  р:       0.0287  |  0.0410
  с:       0.0410  |  0.0041
  т:       0.0738  |  0.0287
  у:       0.0246  |  0.0287
  ф:       0.0000  |  0.0123
  х:       0.0000  |  0.0328
  ц:       0.0000  |  0.0328
  ч:       0.0164  |  0.0369
  ш:       0.0000  |  0.0246
  щ:       0.0041  |  0.0533
  ъ:       0.0000  |  0.0123
  ы:       0.0123  |  0.0246
  ь:       0.0164  |  0.0533
  э:       0.0041  |  0.0492
  ю:       0.0041  |  0.0123
  я:       0.0123  |  0.0082
  ё:       0.0000  |  0.0123
