буква       raw    |   enc
  а:       0.0486  |  0.0081
  б:       0.0121  |  0.0081
  в:       0.0243  |  0.0040
  г:       0.0000  |  0.0162
  д:       0.0445  |  0.0000
  е:       0.1012  |  0.0283
  ж:       0.0081  |  0.0081
  з:       0.0081  |  0.0040
  и:       0.0364  |  0.0364
  й:       0.0081  |  0.0324
  к:       0.0202  |  0.0121
  л:       0.0324  |  0.0243
  м:       0.0202  |  0.0121
  н:       0.0567  |  0.0405
  о:       0.1012  |  0.0445
  п:       0.0202  |  0.0486
  р:       0.0445  |  0.0081
  с:       0.0486  |  0.0040
  т:       0.0607  |  0.0283
  у:       0.0081  |  0.0243
  ф:       0.0000  |  0.0121
  х:       0.0121  |  0.0283
  ц:       0.0000  |  0.0445
  ч:       0.0283  |  0.0445
  ш:       0.0081  |  0.0324
  щ:       0.0000  |  0.0364
  ъ:       0.0000  |  0.0445
  ы:       0.0243  |  0.0445
  ь:       0.0081  |  0.0405
  э:       0.0040  |  0.0283
  ю:       0.0000  |  0.0162
  я:       0.0162  |  0.0000
  ё:       0.0000  |  0.0405
