буква       raw    |   enc
  а:       0.0857  |  0.0245
  б:       0.0163  |  0.0286
  в:       0.0408  |  0.0286
  г:       0.0082  |  0.0327
  д:       0.0163  |  0.0245
  е:       0.0449  |  0.0367
  ж:       0.0041  |  0.0122
  з:       0.0204  |  0.0531
  и:       0.0490  |  0.0163
  й:       0.0000  |  0.0082
  к:       0.0286  |  0.0245
  л:       0.0490  |  0.0490
  м:       0.0122  |  0.0204
  н:       0.0531  |  0.0082
  о:       0.1020  |  0.0204
  п:       0.0245  |  0.0204
  р:       0.0490  |  0.0082
  с:       0.0531  |  0.0327
  т:       0.0449  |  0.0490
  у:       0.0245  |  0.0327
  ф:       0.0000  |  0.0204
  х:       0.0122  |  0.0163
  ц:       0.0041  |  0.0245
  ч:       0.0122  |  0.0408
  ш:       0.0041  |  0.0367
  щ:       0.0082  |  0.0122
  ъ:       0.0000  |  0.0245
  ы:       0.0122  |  0.0408
  ь:       0.0082  |  0.0204
  э:       0.0000  |  0.0041
  ю:       0.0082  |  0.0204
  я:       0.0286  |  0.0245
  ё:       0.0000  |  0.0082
