буква       raw    |   enc
  а:       0.0537  |  0.0331
  б:       0.0165  |  0.0207
  в:       0.0165  |  0.0289
  г:       0.0000  |  0.0248
  д:       0.0331  |  0.0331
  е:       0.0785  |  0.0165
  ж:       0.0165  |  0.0248
  з:       0.0124  |  0.0289
  и:       0.0537  |  0.0124
  й:       0.0248  |  0.0124
  к:       0.0083  |  0.0124
  л:       0.0413  |  0.0207
  м:       0.0372  |  0.0207
  н:       0.0455  |  0.0248
  о:       0.0826  |  0.0124
  п:       0.0248  |  0.0248
  р:       0.0455  |  0.0000
  с:       0.0413  |  0.0248
  т:       0.0579  |  0.0207
  у:       0.0248  |  0.0289
  ф:       0.0000  |  0.0372
  х:       0.0041  |  0.0289
  ц:       0.0041  |  0.0165
  ч:       0.0041  |  0.0207
  ш:       0.0083  |  0.0289
  щ:       0.0000  |  0.0331
  ъ:       0.0000  |  0.0372
  ы:       0.0165  |  0.0248
  ь:       0.0165  |  0.0165
  э:       0.0041  |  0.0289
  ю:       0.0124  |  0.0289
  я:       0.0083  |  0.0455
  ё:       0.0000  |  0.0207
