буква       raw    |   enc
  а:       0.0650  |  0.0163
  б:       0.0122  |  0.0366
  в:       0.0447  |  0.0366
  г:       0.0122  |  0.0081
  д:       0.0407  |  0.0244
  е:       0.0488  |  0.0285
  ж:       0.0081  |  0.0244
  з:       0.0000  |  0.0203
  и:       0.0488  |  0.0122
  й:       0.0041  |  0.0325
  к:       0.0366  |  0.0203
  л:       0.0407  |  0.0325
  м:       0.0203  |  0.0244
  н:       0.0366  |  0.0366
  о:       0.0894  |  0.0244
  п:       0.0163  |  0.0244
  р:       0.0407  |  0.0285
  с:       0.0528  |  0.0285
  т:       0.0691  |  0.0163
  у:       0.0366  |  0.0325
  ф:       0.0000  |  0.0203
  х:       0.0041  |  0.0244
  ц:       0.0041  |  0.0244
  ч:       0.0081  |  0.0244
  ш:       0.0041  |  0.0285
  щ:       0.0000  |  0.0244
  ъ:       0.0000  |  0.0163
  ы:       0.0203  |  0.0285
  ь:       0.0163  |  0.0081
  э:       0.0000  |  0.0285
  ю:       0.0041  |  0.0163
  я:       0.0081  |  0.0163
  ё:       0.0000  |  0.0244
