буква       raw    |   enc
  а:       0.0850  |  0.0162
  б:       0.0121  |  0.0324
  в:       0.0243  |  0.0567
  г:       0.0121  |  0.0324
  д:       0.0202  |  0.0405
  е:       0.0769  |  0.0121
  ж:       0.0040  |  0.0162
  з:       0.0081  |  0.0121
  и:       0.0648  |  0.0364
  й:       0.0081  |  0.0243
  к:       0.0202  |  0.0121
  л:       0.0526  |  0.0243
  м:       0.0162  |  0.0243
  н:       0.0810  |  0.0324
  о:       0.0607  |  0.0324
  п:       0.0243  |  0.0364
  р:       0.0607  |  0.0405
  с:       0.0486  |  0.0283
  т:       0.0607  |  0.0607
  у:       0.0162  |  0.0202
  ф:       0.0000  |  0.0243
  х:       0.0121  |  0.0364
  ц:       0.0081  |  0.0121
  ч:       0.0040  |  0.0324
  ш:       0.0040  |  0.0162
  щ:       0.0000  |  0.0081
  ъ:       0.0000  |  0.0162
  ы:       0.0162  |  0.0162
  ь:       0.0162  |  0.0283
  э:       0.0000  |  0.0162
  ю:       0.0000  |  0.0202
  я:       0.0121  |  0.0121
  ё:       0.0000  |  0.0000
