буква       raw    |   enc
  а:       0.0359  |  0.0120
  б:       0.0159  |  0.0159
  в:       0.0279  |  0.0319
  г:       0.0080  |  0.0080
  д:       0.0239  |  0.0239
  е:       0.0717  |  0.0239
  ж:       0.0080  |  0.0398
  з:       0.0080  |  0.0159
  и:       0.0319  |  0.0438
  й:       0.0120  |  0.0239
  к:       0.0279  |  0.0239
  л:       0.0478  |  0.0080
  м:       0.0199  |  0.0199
  н:       0.0518  |  0.0239
  о:       0.0956  |  0.0080
  п:       0.0279  |  0.0080
  р:       0.0398  |  0.0199
  с:       0.0359  |  0.0120
  т:       0.0398  |  0.0279
  у:       0.0438  |  0.0359
  ф:       0.0080  |  0.0080
  х:       0.0040  |  0.0159
  ц:       0.0120  |  0.0239
  ч:       0.0080  |  0.0279
  ш:       0.0000  |  0.0239
  щ:       0.0000  |  0.0159
  ъ:       0.0000  |  0.0438
  ы:       0.0159  |  0.0159
  ь:       0.0159  |  0.0239
  э:       0.0000  |  0.0279
  ю:       0.0040  |  0.0279
  я:       0.0239  |  0.0478
  ё:       0.0000  |  0.0359
