буква       raw    |   enc
  а:       0.0605  |  0.0242
  б:       0.0121  |  0.0202
  в:       0.0323  |  0.0242
  г:       0.0081  |  0.0444
  д:       0.0484  |  0.0202
  е:       0.0806  |  0.0363
  ж:       0.0040  |  0.0403
  з:       0.0202  |  0.0323
  и:       0.0444  |  0.0121
  й:       0.0161  |  0.0202
  к:       0.0242  |  0.0202
  л:       0.0202  |  0.0161
  м:       0.0323  |  0.0202
  н:       0.0766  |  0.0161
  о:       0.0887  |  0.0202
  п:       0.0121  |  0.0524
  р:       0.0202  |  0.0242
  с:       0.0524  |  0.0202
  т:       0.0645  |  0.0202
  у:       0.0282  |  0.0282
  ф:       0.0040  |  0.0121
  х:       0.0040  |  0.0444
  ц:       0.0000  |  0.0202
  ч:       0.0202  |  0.0242
  ш:       0.0000  |  0.0403
  щ:       0.0000  |  0.0121
  ъ:       0.0000  |  0.0242
  ы:       0.0282  |  0.0081
  ь:       0.0161  |  0.0323
  э:       0.0000  |  0.0242
  ю:       0.0040  |  0.0202
  я:       0.0121  |  0.0363
  ё:       0.0000  |  0.0242
