буква       raw    |   enc
  а:       0.0854  |  0.0203
  б:       0.0285  |  0.0081
  в:       0.0285  |  0.0447
  г:       0.0244  |  0.0122
  д:       0.0325  |  0.0325
  е:       0.0407  |  0.0203
  ж:       0.0122  |  0.0366
  з:       0.0081  |  0.0203
  и:       0.0569  |  0.0122
  й:       0.0122  |  0.0122
  к:       0.0407  |  0.0366
  л:       0.0366  |  0.0203
  м:       0.0203  |  0.0528
  н:       0.0528  |  0.0203
  о:       0.0772  |  0.0203
  п:       0.0041  |  0.0325
  р:       0.0285  |  0.0285
  с:       0.0407  |  0.0203
  т:       0.0447  |  0.0244
  у:       0.0203  |  0.0163
  ф:       0.0041  |  0.0122
  х:       0.0081  |  0.0407
  ц:       0.0000  |  0.0447
  ч:       0.0122  |  0.0244
  ш:       0.0203  |  0.0285
  щ:       0.0000  |  0.0407
  ъ:       0.0000  |  0.0285
  ы:       0.0203  |  0.0041
  ь:       0.0285  |  0.0122
  э:       0.0000  |  0.0122
  ю:       0.0000  |  0.0244
  я:       0.0325  |  0.0285
  ё:       0.0000  |  0.0285
