буква       raw    |   enc
  а:       0.0375  |  0.0375
  б:       0.0042  |  0.0208
  в:       0.0583  |  0.0292
  г:       0.0167  |  0.0125
  д:       0.0208  |  0.0208
  е:       0.0833  |  0.0333
  ж:       0.0042  |  0.0208
  з:       0.0125  |  0.0208
  и:       0.0500  |  0.0208
  й:       0.0042  |  0.0083
  к:       0.0250  |  0.0250
  л:       0.0417  |  0.0292
  м:       0.0292  |  0.0208
  н:       0.0375  |  0.0250
  о:       0.0917  |  0.0333
  п:       0.0292  |  0.0125
  р:       0.0458  |  0.0250
  с:       0.0458  |  0.0208
  т:       0.0458  |  0.0292
  у:       0.0208  |  0.0250
  ф:       0.0000  |  0.0333
  х:       0.0042  |  0.0250
  ц:       0.0000  |  0.0167
  ч:       0.0042  |  0.0250
  ш:       0.0208  |  0.0333
  щ:       0.0000  |  0.0208
  ъ:       0.0000  |  0.0167
  ы:       0.0417  |  0.0292
  ь:       0.0125  |  0.0417
  э:       0.0000  |  0.0250
  ю:       0.0000  |  0.0250
  я:       0.0125  |  0.0125
  ё:       0.0000  |  0.0250
