буква       raw    |   enc
  а:       0.0656  |  0.0205
  б:       0.0123  |  0.0246
  в:       0.0328  |  0.0246
  г:       0.0082  |  0.0369
  д:       0.0533  |  0.0164
  е:       0.0369  |  0.0082
  ж:       0.0000  |  0.0246
  з:       0.0246  |  0.0287
  и:       0.0533  |  0.0451
  й:       0.0082  |  0.0164
  к:       0.0164  |  0.0328
  л:       0.0287  |  0.0123
  м:       0.0205  |  0.0246
  н:       0.0410  |  0.0246
  о:       0.0902  |  0.0205
  п:       0.0205  |  0.0328
  р:       0.0246  |  0.0205
  с:       0.0287  |  0.0164
  т:       0.0738  |  0.0451
  у:       0.0287  |  0.0164
  ф:       0.0000  |  0.0328
  х:       0.0164  |  0.0328
  ц:       0.0000  |  0.0410
  ч:       0.0082  |  0.0246
  ш:       0.0041  |  0.0082
  щ:       0.0000  |  0.0287
  ъ:       0.0000  |  0.0164
  ы:       0.0287  |  0.0164
  ь:       0.0164  |  0.0246
  э:       0.0082  |  0.0246
  ю:       0.0287  |  0.0164
  я:       0.0123  |  0.0123
  ё:       0.0000  |  0.0205
