буква       raw    |   enc
  а:       0.0714  |  0.0336
  б:       0.0126  |  0.0378
  в:       0.0336  |  0.0378
  г:       0.0168  |  0.0210
  д:       0.0210  |  0.0420
  е:       0.0504  |  0.0210
  ж:       0.0168  |  0.0336
  з:       0.0210  |  0.0336
  и:       0.0546  |  0.0252
  й:       0.0126  |  0.0294
  к:       0.0420  |  0.0168
  л:       0.0210  |  0.0126
  м:       0.0168  |  0.0252
  н:       0.0630  |  0.0210
  о:       0.1134  |  0.0168
  п:       0.0210  |  0.0126
  р:       0.0462  |  0.0168
  с:       0.0378  |  0.0252
  т:       0.0462  |  0.0084
  у:       0.0294  |  0.0210
  ф:       0.0042  |  0.0168
  х:       0.0042  |  0.0252
  ц:       0.0042  |  0.0252
  ч:       0.0084  |  0.0252
  ш:       0.0168  |  0.0336
  щ:       0.0042  |  0.0462
  ъ:       0.0000  |  0.0168
  ы:       0.0168  |  0.0504
  ь:       0.0168  |  0.0294
  э:       0.0000  |  0.0210
  ю:       0.0084  |  0.0126
  я:       0.0084  |  0.0252
  ё:       0.0000  |  0.0210
