буква       raw    |   enc
  а:       0.0327  |  0.0163
  б:       0.0245  |  0.0163
  в:       0.0245  |  0.0204
  г:       0.0082  |  0.0082
  д:       0.0204  |  0.0286
  е:       0.0776  |  0.0204
  ж:       0.0082  |  0.0245
  з:       0.0082  |  0.0204
  и:       0.0612  |  0.0204
  й:       0.0082  |  0.0327
  к:       0.0327  |  0.0327
  л:       0.0449  |  0.0286
  м:       0.0449  |  0.0327
  н:       0.0449  |  0.0204
  о:       0.1061  |  0.0367
  п:       0.0367  |  0.0286
  р:       0.0449  |  0.0204
  с:       0.0531  |  0.0122
  т:       0.0408  |  0.0286
  у:       0.0286  |  0.0367
  ф:       0.0000  |  0.0286
  х:       0.0000  |  0.0367
  ц:       0.0041  |  0.0286
  ч:       0.0041  |  0.0204
  ш:       0.0082  |  0.0367
  щ:       0.0041  |  0.0449
  ъ:       0.0041  |  0.0286
  ы:       0.0163  |  0.0286
  ь:       0.0367  |  0.0367
  э:       0.0000  |  0.0286
  ю:       0.0082  |  0.0286
  я:       0.0122  |  0.0082
  ё:       0.0000  |  0.0082
