буква       raw    |   enc
  а:       0.0235  |  0.0314
  б:       0.0196  |  0.0510
  в:       0.0235  |  0.0157
  г:       0.0471  |  0.0392
  д:       0.0392  |  0.0314
  е:       0.0157  |  0.0314
  ж:       0.0235  |  0.0235
  з:       0.0196  |  0.0314
  и:       0.0157  |  0.0353
  й:       0.0235  |  0.0314
  к:       0.0314  |  0.0314
  л:       0.0235  |  0.0314
  м:       0.0275  |  0.0275
  н:       0.0353  |  0.0353
  о:       0.0392  |  0.0275
  п:       0.0353  |  0.0353
  р:       0.0196  |  0.0353
  с:       0.0627  |  0.0157
  т:       0.0275  |  0.0314
  у:       0.0353  |  0.0118
  ф:       0.0314  |  0.0314
  х:       0.0431  |  0.0157
  ц:       0.0431  |  0.0314
  ч:       0.0235  |  0.0353
  ш:       0.0275  |  0.0353
  щ:       0.0392  |  0.0353
  ъ:       0.0157  |  0.0196
  ы:       0.0275  |  0.0471
  ь:       0.0235  |  0.0314
  э:       0.0235  |  0.0196
  ю:       0.0431  |  0.0353
  я:       0.0471  |  0.0431
  ё:       0.0235  |  0.0157
