буква       raw    |   enc
  а:       0.0431  |  0.0314
  б:       0.0510  |  0.0235
  в:       0.0235  |  0.0157
  г:       0.0235  |  0.0353
  д:       0.0235  |  0.0431
  е:       0.0196  |  0.0431
  ж:       0.0235  |  0.0275
  з:       0.0431  |  0.0196
  и:       0.0431  |  0.0314
  й:       0.0275  |  0.0235
  к:       0.0235  |  0.0235
  л:       0.0392  |  0.0314
  м:       0.0314  |  0.0392
  н:       0.0275  |  0.0314
  о:       0.0353  |  0.0157
  п:       0.0235  |  0.0275
  р:       0.0196  |  0.0275
  с:       0.0157  |  0.0431
  т:       0.0314  |  0.0588
  у:       0.0314  |  0.0118
  ф:       0.0549  |  0.0235
  х:       0.0314  |  0.0314
  ц:       0.0118  |  0.0431
  ч:       0.0275  |  0.0235
  ш:       0.0314  |  0.0392
  щ:       0.0235  |  0.0353
  ъ:       0.0314  |  0.0235
  ы:       0.0314  |  0.0235
  ь:       0.0275  |  0.0314
  э:       0.0353  |  0.0471
  ю:       0.0275  |  0.0235
  я:       0.0235  |  0.0275
  ё:       0.0431  |  0.0235
