буква       raw    |   enc
  а:       0.0235  |  0.0392
  б:       0.0431  |  0.0039
  в:       0.0314  |  0.0196
  г:       0.0235  |  0.0392
  д:       0.0392  |  0.0275
  е:       0.0275  |  0.0392
  ж:       0.0235  |  0.0510
  з:       0.0392  |  0.0353
  и:       0.0431  |  0.0275
  й:       0.0118  |  0.0157
  к:       0.0510  |  0.0275
  л:       0.0157  |  0.0314
  м:       0.0235  |  0.0235
  н:       0.0118  |  0.0196
  о:       0.0235  |  0.0235
  п:       0.0196  |  0.0235
  р:       0.0510  |  0.0275
  с:       0.0314  |  0.0431
  т:       0.0314  |  0.0118
  у:       0.0314  |  0.0314
  ф:       0.0275  |  0.0196
  х:       0.0275  |  0.0431
  ц:       0.0235  |  0.0275
  ч:       0.0314  |  0.0235
  ш:       0.0275  |  0.0431
  щ:       0.0510  |  0.0235
  ъ:       0.0353  |  0.0196
  ы:       0.0275  |  0.0667
  ь:       0.0235  |  0.0471
  э:       0.0196  |  0.0314
  ю:       0.0510  |  0.0275
  я:       0.0314  |  0.0392
  ё:       0.0275  |  0.0275
