буква       raw    |   enc
  а:       0.0549  |  0.0157
  б:       0.0314  |  0.0431
  в:       0.0157  |  0.0196
  г:       0.0314  |  0.0314
  д:       0.0275  |  0.0353
  е:       0.0235  |  0.0353
  ж:       0.0353  |  0.0314
  з:       0.0235  |  0.0275
  и:       0.0235  |  0.0275
  й:       0.0314  |  0.0235
  к:       0.0588  |  0.0353
  л:       0.0353  |  0.0196
  м:       0.0392  |  0.0157
  н:       0.0196  |  0.0314
  о:       0.0196  |  0.0275
  п:       0.0314  |  0.0235
  р:       0.0314  |  0.0549
  с:       0.0353  |  0.0275
  т:       0.0392  |  0.0353
  у:       0.0118  |  0.0235
  ф:       0.0196  |  0.0275
  х:       0.0275  |  0.0431
  ц:       0.0314  |  0.0353
  ч:       0.0314  |  0.0392
  ш:       0.0196  |  0.0392
  щ:       0.0392  |  0.0118
  ъ:       0.0353  |  0.0392
  ы:       0.0275  |  0.0471
  ь:       0.0431  |  0.0275
  э:       0.0235  |  0.0353
  ю:       0.0235  |  0.0275
  я:       0.0235  |  0.0118
  ё:       0.0353  |  0.0314
